"","L4x4","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum","PropConifer.600.2016","PropWet.600.2016","TotalForest","Wt.For.Age.600.2016","PropSoftLinear.600.2016","PropHardLinear.600.2016","PropSoftPoly.600.2016","PropHardPoly.600.2016","zerolndscp"
"29","L-15-3",0,0,0,0,86870.7807890157,855585.04650762,5696.12909907249,0,0,0,0,0,0,0,38832.606912367,102003.209031847,0,0,0,0,0,0,0,0,1183762.86344006,260240.864224172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368482.508533539,640320.353370046,385955.497648104,0,0,0,0,0,0,0,86099.6077746813,771082.861152848,212548.627458876,0,0,0,0,0,0,0,19628.2346261258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186888.180832263,0,0,0,0,0,0,0,0,25424.5059582058,408884.765615796,91201.670987486,4620.72493763716,25871.128597575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678557844375404,0.463716297117445,5017109.19056838,75.298183463549,0.0921142864823774,0,0.00441397672885517,0,"-3"
"30","L-15-4",0,0,0,0,5623.15954229466,387006.15352917,0,0,0,0,0,0,0,0,0,129081.876281261,0,0,0,0,0,0,0,0,1443302.31068132,165874.835384264,0,137.242565940357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841838.99717994,38882.51579173,0,0,0,0,0,0,0,85120.6801043844,1365538.2127518,115878.346254431,0,0,0,0,0,0,0,0,15775.9393354303,0,0,0,0,0,0,132636.27393762,151042.398690337,48075.5625054832,44079.3920420991,60903.253151828,0,0,129471.778438993,0,0,0,0,0,0,0,0,62117.1213829106,369908.395578453,86640.8101132345,11716.4284284167,69348.2835428846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704266170262814,0.525910303851402,4594060.26940197,73.9965489249906,0.0933357495942689,0,0.0107842224623109,0,"-4"
"32","L-16-1",0,0,0,1943.77341585826,127424.870342957,369697.551831558,765312.872876825,0,0,0,0,0,0,0,114131.975747801,235286.628037123,207038.161978816,0,0,0,0,0,0,0,13959.828565394,0,0,0,0,0,0,0,0,0,0,198813.975644149,154364.16310988,42492.8781245991,0,74665.6900220954,0,0,0,0,35096.721296168,27522.3227305633,863770.079483822,46739.8089909529,54944.7141984972,357925.380919457,0,0,0,0,0,295438.303905903,126761.676612777,0,0,0,0,0,0,0,0,40636.3964484566,0,0,0,11150.1674623013,0,49844.3356607452,0,0,0,0,493066.364660217,0,0,5707.21215213412,0,0,0,3364.96880466794,0,0,0,0,227915.087939129,195086.230932683,0,0,83580.6599077086,83763.6927959306,0,29829.8070332742,116375.509184518,0,0,0,0,0,0,57479.5756927289,0,0,0,0,231724.737476867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17143.2963896278,0,0,0,0.400978965276716,0.4095067966773,4413985.97561245,93.910204428148,0.0737625359476014,0.0145423077770713,0.0395685916560988,0.0105632889752425,"-1"
"33","L-16-2",0,0,0,12970.9763725961,90717.7931448694,352972.825469052,1365329.07170833,281365.832430581,0,0,0,0,0,0,32499.167838952,318715.51797453,397374.048735062,0,0,0,0,0,0,0,28685.563720803,0,0,0,0,0,0,0,0,0,0,34134.5318620411,195969.436081012,70807.5513311759,0,610556.889665289,0,0,0,0,0,0,36163.6585880996,0,0,85303.703003059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6628.94795366374,0,0,0,0,0,0,0,0,0,0,0,0,0,1485.61567485975,0,0,0,24330.4317236835,0,0,0,0,152622.687562926,300701.870859994,0,0,40556.7308603842,101086.037104382,0,9107.06651843705,85218.728415581,0,0,0,0,0,0,8504.52018304917,0,0,0,0,933959.208150325,0,0,0,0,95230.1519004068,0,0,0,0,0,0,0,0,0,87001.6827160995,0,0,0,0.199413718223538,0.0224968620173059,5036386.55864595,85.5520449429186,0.0756222910858326,0.0175496592195108,0.0264969943685635,0.00570051248380775,"-2"
"34","L-16-3",0,0,0,5204.73981310016,237119.055027915,443586.096002634,878597.753981769,279358.435215921,584526.425600403,103807.786129527,0,0,0,147486.921925822,43470.1313541293,282966.36719488,141646.247519119,4519.86766482637,2205.85506873143,142482.431927726,0,0,0,0,0,13268.4002375946,0,83073.5494034138,0,0,0,0,0,0,264501.070133971,445070.154864369,201165.670635989,163727.844098731,27354.0974087462,226998.878328158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53428.6926149639,0,0,0,0,0,0,19436.7649442733,0,0,5381.64937802697,0,0,0,5285.86701485115,0,0,0,0,173902.087784026,107072.190359266,0,0,31593.3560709548,71337.2393428845,0,5497.2438869959,98682.2142984882,0,0,0,0,0,0,11286.9858949848,0,0,0,0,454958.362818541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247423552970655,0.0135845671766084,5230524.83497098,94.4883032767403,0.0421605910791154,0.0123849373859175,0.0301913346847267,0.00287723140795763,"-3"
"35","L-16-4",0,0,0,0,548262.026820031,313438.839415137,1493222.79251645,311217.349070097,0,0,0,0,0,0,67714.7000959977,119011.025221645,44217.5257976527,521411.645311796,0,0,0,0,0,0,0,0,0,308.599000655131,0,0,0,0,0,0,0,74850.4676132014,83531.8448559429,647.445101984247,0,0,0,0,0,0,0,0,28713.1627325923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95510.7061783069,0,0,0,0,4230.8111665556,0,0,6415.5981079193,0,0,0,0,0,0,0,0,185380.066175177,319172.090408603,0,0,16268.8987120843,93065.8759971456,0,9201.73759186269,89504.6108309184,0,0,0,0,0,0,22302.4837787308,0,0,0,0,927443.376971556,0,0,0,0,154888.413920019,0,0,0,0,0,0,0,0,0,230067.292347708,0,0,0,0.0725900714673756,0.00683325902900472,4918946.50679246,72.3051892808003,0.0753728016568521,0.0161572701383933,0.0321840392665238,0.00387195898936299,"-4"
"37","L-17-1",0,0,0,0,0,1368840.77290966,578088.152513685,0,0,0,0,0,0,0,0,42737.1040110165,79866.4240720196,0,0,0,0,0,0,0,0,121967.616753175,179219.099693198,0,0,0,0,0,0,0,30739.9880347169,100789.6402769,265783.853455807,46911.7902968521,0,0,0,0,0,0,0,106070.811982091,303713.988598206,10857.9849232396,7018.02091314542,0,0,0,0,0,0,0,0,139165.708042722,0,0,0,0,0,0,0,0,0,61064.3615840434,0,0,0,121.296134972192,0,0,0,0,69975.6308033546,0,0,9959.64467177754,0,0,0,0,0,0,0,0,64451.8775858188,198301.077840484,0,0,25774.1724415651,57075.1066664586,0,15437.1271416926,59143.8983719448,0,0,0,0,0,0,14915.7042339236,0,0,0,1756.16861280292,372331.129508499,273186.53645136,0,0,0,8163.63440056499,2944.86307611909,0,0,1652.05004156736,224783.622769718,735899.812215726,0,0,0,113543.148564238,67748.0915890426,0,0,0.426365490998324,0.122886484638642,5244844.37529012,65.2994912710905,0.0518500478811955,0.00990887268514907,0.0111895620808713,0.00258953198505618,"-1"
"38","L-17-2",0,0,0,0,115400.957196707,1869722.89659182,1190269.24600127,0,0,0,0,0,0,0,0,128031.033742282,16234.3486415767,0,0,0,0,0,0,0,5170.23402975246,0,226957.48194036,0,0,0,0,0,0,0,0,19720.7659022021,243678.57034185,0,0,0,0,0,0,0,0,798.764341070518,0,0,34684.8934024358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57926.4665456975,0,0,5829.72466609596,0,0,0,0,0,0,0,0,22069.9480758055,44275.0032757942,0,0,59809.6884953007,0,0,21006.2111343172,0,0,0,0,0,0,0,0,0,0,0,0,1174281.01256475,0,0,0,0,1043.0516864098,0,0,0,0,0,0,0,0,0,523089.474603724,0,0,0,0.183003504264131,0.0172291404436284,5549082.73098621,64.5602437095947,0.0217171706433007,0,0.00383158820760512,0,"-2"
"39","L-17-3",0,0,0,0,21966.9773687637,386389.55722245,63141.9655021396,0,0,0,0,0,0,0,17971.2203917994,18639.7642118984,2348.78319106951,245.438054035664,68.9201644357949,12.9987696205227,0,0,0,0,9280.9035025292,0,314336.819405185,3807.86021568161,0,0,0,0,0,0,13177.0236314055,163501.58050107,48348.1923650087,117903.973929155,0,671.461044633809,0,0,0,0,0,0,8016.5875660666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7341.61753149338,0,0,0,0,17877.9773628173,0,0,15842.2358076698,0,0,0,0,0,0,0,0,108804.023485603,165892.835501108,0,0,12254.4073515206,74291.4968537885,0,23715.267458034,111316.080501796,0,0,0,0,0,0,19100.0650590314,0,0,0,9592.05751548576,141269.897968045,571800.107450686,0,0,0,75099.6434411822,0,0,0,166248.441158072,937093.124447409,1718753.38641435,0,0,19818.2721248501,371940.919306935,2118.24468438306,0,0,0.67621819275985,0.00724597235009613,5203564.12154834,32.590632235617,0.0543712831271629,0.0128978293148938,0.018889587410695,0.00331598351719295,"-3"
"40","L-17-4",0,0,0,0,55810.6452742237,832247.67594701,469932.980389676,30365.2562717564,0,0,0,0,0,0,77671.1112881201,24960.3161653993,120455.423051297,0,0,0,0,0,0,0,181919.850780743,0,533422.076037003,110299.610694336,0,0,0,0,0,0,22298.824007883,13957.3692537997,34132.341439724,55402.6806193373,25836.8929731325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5550.85362938869,0,0,0,0,0,0,0,0,29834.5218796809,40034.8336951652,0,0,33104.7968705595,518.192215007542,0,22390.2563001682,16220.1231697228,0,0,0,0,0,0,1628.96706552546,0,0,0,0,241501.079040889,1264715.8667998,27834.4073761018,0,0,58575.5450988311,1.54346281749472,0,0,0,566916.429516734,581321.403299998,51.4311760339468,0,0,63192.3852060306,26267.439162378,191627.258046282,0,0.417820484759274,0.000963689866213315,5610717.84237934,51.4057771248331,0.019401043408961,8.99639262165872e-05,0.00517960449300016,0.000282806782209281,"-4"
"42","L-18-1",0,0,0,0,894844.863100168,31806.4816750616,0,160203.564531588,357383.768234449,0,0,0,0,0,0,0,0,14339.3857028245,176536.989745988,0,0,0,0,0,0,0,0,0,40753.5471991852,0,0,0,0,0,0,0,0,76.5954581208283,417119.373576738,0,0,0,0,0,29060.4302070424,72186.9447131761,0,0,450211.632408256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9728.62804809441,413533.600693528,12278.2486382103,0,100105.040189536,14096.9065253965,0,0,1663.10629373799,0,0,0,127.287083822389,5437.55259780929,0,0,14077.3102158674,0,0,0,0,0,0,0,0,18177.9742457813,51597.4128229797,0,0,45780.3967845051,24876.5978971541,0,3056.50713309007,74658.9521004091,0,0,0,0,0,0,0,0,0,0,203675.893824463,257949.233625745,0,42127.5554345207,0,0,286995.09588918,0,141723.437866912,0,0,0,0,184774.238897531,0,0,359016.573163628,0,850018.819657716,0,0.417225374180798,0.194590899534851,5520546.84900706,69.8228629721939,0.0303981369515597,0.00431885380158926,0.00315589830655926,0,"-1"
"43","L-18-2",0,0,0,0,486127.634949081,796201.276772398,0,32955.4296072921,155839.89177246,0,0,0,0,0,14094.482587273,0,0,78983.5204146495,97154.8657477056,0,0,0,0,0,0,0,0,0,28846.8527049117,0,0,0,0,0,3676.48862670822,0,0,38112.0694743906,524039.258757245,0,0,0,0,0,252977.556853079,0,15166.3095036051,23871.4705729775,58871.9485868451,0,0,0,0,0,2039.74325313683,0,0,0,0,0,0,0,0,0,26334.9794039645,107654.239096999,0,0,0,0,0,56283.6510836641,0,0,334.970548127589,10649.7065343828,43351.0466911039,0,0,21215.1489768674,0,0,0,0,0,0,0,0,12715.8187872093,29039.1075540192,0,0,29248.2212662822,6810.25518535945,0,2957.02207286607,20301.5048915844,0,0,0,0,0,0,1851.88338534575,0,0,0,323223.993244576,441852.397174148,60129.6064198598,35303.7871211744,0,2.76063441948387,0,305142.247704889,0,0,0,0,0,390.505824215451,0,2604.36253430399,424855.60286045,90504.2753549145,991128.364665079,107155.746332239,0.445180652066684,0.0976505416703279,5525241.66855499,59.6584424899312,0.0141572666292972,0.00118233596968046,0.00220760742833494,0.000321507532178082,"-2"
"44","L-18-3",0,0,0,0,0,94507.6677767525,0,351682.52510994,502208.939301562,0,0,0,0,0,0,0,0,210797.661861106,925297.03315546,0,0,0,0,0,0,0,0,89965.8440819954,321289.975282095,0,0,0,0,0,0,0,0,0,392443.604750257,0,0,0,0,0,0,0,357.242554514341,0,392581.945822461,0,0,0,0,0,0,0,0,600.368209333677,78.4480938378594,0,0,0,0,0,0,0,0,0,0,0,0,11.9279772671995,0,0,0,0,28258.0564864771,0,0,9522.54224278012,0,0,0,0,0,0,0,0,16000.0213132544,0,0,0,32571.3495112128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494034.727921774,2576.27242256117,0,107382.716018793,0,36187.8452687841,11629.2026982875,0,244673.58101076,0,0,0,0,903304.34837097,0,0,6159.84380218183,0,585876.266193653,0,0.46747532763217,0.0748955908696881,5673636.05970708,91.1138860297139,0.00565474817903,0,0.00277778147799556,0,"-3"
"45","L-18-4",0,0,0,0,52629.997133643,112125.257697587,87405.7440239516,128669.152602739,1688101.44163691,0,0,0,0,0,0,0,0,74523.6538443932,471030.176644189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33764.7601728395,16082.5255771529,574883.981216879,0,0,0,0,0,0,0,0,40910.8975794526,71318.1413724287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50225.3151708609,0,0,0,0,0,0,0,29853.2887825815,0,0,0,0,0,0,0,0,0,0,0,0,46821.4689424174,0,0,9770.5105763959,0,0,0,0,0,0,0,0,0,0,0,657546.734716134,0,1093360.62528053,15339.9395301084,0,613.886949524646,26042.0357160093,0,56760.5746732022,0,0,0,0,0,0,0,56368.4879498058,0,365851.356486712,0,0.201246553881123,0.0246670707872331,5623329.3708042,87.3832964607055,0.00982499644423842,0,0,0,"-4"
"47","L-2-1",1261740.59640837,0,0,0,0,0,0,0,0,0,42885.3266828525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130958.829366246,0,0,0,0,0,0,0,0,0,2259953.27682323,0,0,0,0,0,0,0,0,0,19736.6772008762,0,0,0,0,0,0,0,0,0,377.928675910871,0,0,0,0,0,0,0,0,0,0,0,32642.9122399667,101073.901651962,56644.0976225441,150513.823885982,91547.0242594345,0,0,388801.467479196,0,0,0,376480.34994361,0,0,136385.097905417,0,172881.049394798,800.661681102592,102487.72734255,149932.716216752,42498.847636588,32803.6551584027,12372.5769624141,5609.66248710829,17871.52992798,87699.1475682932,0,0,0,0,0,0,0,0,0,0,84855.0332230264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.740802075388,0,0,0,0.418592799338963,0.538418595458178,3800953.40918259,4.62343067820948,0.0706424119549261,0.00784309585430846,0.0300140710754858,0.0890391402515672,"-1"
"48","L-2-2",684050.293437191,0,0,0,0,0,0,0,0,0,43083.7134036642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289828.80593642,0,0,0,0,0,0,0,0,0,1470128.14154065,0,0,0,0,0,0,0,0,0,12106.2800114287,0,0,0,0,0,0,0,0,0,113371.572979651,0,0,0,0,0,0,0,0,0,1997.21322584614,149061.564399754,6556.05111811863,104.875801111955,17178.2955601146,84188.0953394445,85384.6694441022,0,0,16340.1286664484,0,0,0,1033160.12238013,0,0,0,0,243451.1249461,35732.7325553961,0,139450.435769527,52271.9009003353,48823.8339271854,0,14297.5145971624,93786.8342556377,0,0,0,0,0,0,45119.29243126,0,0,0,0,849281.243534229,0,0,0,0,7696.73759483758,0,0,0,0,0,0,0,0,0,223548.234800771,0,0,0,0.346460323314109,0.313430227510602,3693095.02323884,6.10919070595757,0.0582533711941074,0.00847636005680302,0.0422658203031424,0.187201287293644,"-2"
"49","L-2-3",79314.3345612328,0,0,0,0,0,0,0,0,0,14713.9765088798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6655.16759381873,0,0,0,0,0,0,0,0,0,628423.50994039,0,0,0,0,0,0,0,0,0,14176.9118104365,0,0,0,0,0,0,0,0,0,18603.0852185591,0,0,0,0,0,0,0,0,0,417998.140366072,0,44523.597029536,101409.647192494,14226.926515715,108304.53444013,55102.1353805676,0,0,122074.042822812,0,0,0,2674414.87896399,0,0,0,0,263701.946485851,47603.5572536865,2270.03914492103,131351.773933304,14636.4307557368,126053.900006139,6842.7227943598,21179.7339647218,215135.200498653,36724.7700173589,0,0,0,0,0,104412.654360308,0,0,0,12379.2411111353,428997.245780918,11105.6388871589,0,0,0,273.516307078736,0,0,0,0,0,0,0,0,0,37390.8860963332,0,0,0,0.119209457541837,0.192160484435875,1252033.51381594,6.6874625858996,0.0814065113833995,0.0230723303473088,0.0457815879315714,0.48243533564658,"-3"
"50","L-2-4",488601.18532395,0,0,0,0,0,0,0,0,0,24296.5143834357,0,0,0,0,0,0,0,0,0,41355.5797206569,0,0,0,0,0,0,0,0,0,3016.94783892108,0,0,0,0,0,0,0,0,0,1156086.12551392,0,0,0,0,0,0,0,0,0,353087.705075955,0,0,0,0,0,0,0,0,0,277921.341167453,0,0,0,0,0,0,0,0,0,5514.70872886079,723.830541941042,1869.14455661185,3123.37554573708,12356.0391847506,135403.097146252,117046.919532811,0,0,124231.301487953,0,0,0,1887951.40758122,0,0,0,0,373304.287387596,7792.81524277312,0,236272.585069979,38501.7154156466,85450.1592973299,0,9680.95405581739,167693.018139297,0,0,0,0,0,0,32168.5090071725,0,0,0,0,149803.069303666,0,0,0,0,18523.1784986232,0,0,0,0,0,0,0,0,0,8224.35470037961,0,0,0,0.271140748758652,0.378667543265876,2520916.00152696,4.88518868267586,0.0798508833200545,0.0148350971002309,0.0648097721159021,0.333354152185484,"-4"
"52","L-4-1",0,0,0,0,156779.134455667,248396.816582529,0,0,0,0,0,0,0,0,241149.977985279,162815.985069847,0,0,0,0,0,0,0,0,1321812.45927248,0,0,0,0,0,0,0,0,0,0,0,0,0,16617.3389368108,0,0,0,0,36834.3852618617,135233.879856146,64244.5369034126,0,48901.563441835,0,0,0,0,0,530850.182204361,1443364.2842821,372305.576286701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403.31833021697,0,0,51422.1124769935,1656.72298523781,0,0,207201.103235473,0,0,0,160874.366735974,0,0,0,0,56687.3261740988,132476.831009362,0,159314.513139942,39403.2756043298,43882.3564902286,0,24268.7288471808,72613.9918462289,0,0,0,0,0,0,29489.3728048661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689264619174602,0.502329455775058,4779306.12053903,62.0641171793925,0.0743189827165006,0.00761846466844246,0.00984154968300327,0.0330492603369514,"-1"
"53","L-4-2",189.651836197822,0,0,0,169657.800119124,766824.169701362,0,0,0,0,0,0,0,0,57321.412192601,114662.830562463,0,0,0,0,5101.09278217387,0,0,0,688199.685212923,3019.97446946033,31785.0871685606,0,0,0,0,0,0,0,0,8923.7070224406,0,0,0,0,114.39331529232,0,0,125367.323979502,1201447.64157412,1172802.88670091,0,0,0,0,0,0,0,117742.024686026,141998.629397836,165254.791867675,113754.1326145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54011.9304018476,25497.2147108016,0,0,0,0,0,212861.608277268,0,0,0,48214.163196943,0,0,0,0,68735.7626180142,119443.820717216,95189.4137280458,120726.064799116,58045.5912464647,10379.3660094175,0,25213.6932807837,37514.3060762028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655470724095732,0.578273016931559,4884167.23520317,69.2726480663383,0.0791897378208035,0.00180197326552387,0.011933292121183,0.00837051444391371,"-2"
"54","L-4-3",0,0,0,0,0,124953.717854208,0,0,0,0,0,0,0,0,299388.835951044,0,0,0,0,0,0,0,0,0,596922.5765876,166948.434857206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8893.6423687726,298270.77561249,26543.944193108,0,0,0,0,0,0,0,1539834.2101262,1555980.95335742,228791.438954483,38741.5529077026,85.970339016329,45.0739576179404,31.0244910840879,0,0,0,0,0,0,0,0,0,0,0,0,20698.1189253643,1599.58291401183,0,76967.7992655266,23752.3291877646,0,0,173000.08494228,0,0,0,6516.46503902027,0,0,0,0,76553.3189839925,178206.080872531,0,285174.994791861,32099.1509586085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774494721832067,0.693270225962299,4885432.15155796,56.2197248764446,0.0860208726776043,0,0.0132905067680543,0.00113133073594102,"-3"
"55","L-4-4",0,0,0,0,248078.315913022,71171.8679227496,173027.959892117,131063.809688336,0,0,0,0,0,0,216581.392301233,0,92819.0672478693,42852.6523378483,0,0,0,0,0,0,535546.056004375,180989.931589924,0,0,0,0,0,0,0,0,0,0,0,56529.5982907739,20727.7612430127,0,0,0,0,5538.57687964669,705465.451127957,1265779.73875752,20758.9516737742,69209.6513189718,8558.18577989452,0,0,0,0,0,583783.18536376,299662.382869193,44084.2283584807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6957.96462589895,2889.94133856577,0,26523.2306620447,8338.20754428981,0,0,130481.726001283,0,0,0,0,0,0,0,0,96388.4933297967,245475.403761305,90500.1194264712,218087.820581076,39600.5367237133,30360.0464854628,0,23168.1446744441,49184.6214854098,0,0,0,0,0,0,19814.9478015318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659137795009945,0.55174156637175,4772228.76456046,74.6244317016728,0.115627890043823,0.00527084140372618,0.0167341134253119,0.00344009510443261,"-4"
"57","L-5-1",0,0,0,4405.82986442369,0,959810.916834288,0,355549.539308691,0,0,0,0,0,0,43260.9664290208,88896.2146451392,0,480220.900351934,0,0,0,0,0,0,132293.617205227,566904.13425231,0,0,0,0,0,0,0,0,0,71931.9242846373,53938.3058578016,86295.5542092384,0,0,0,0,0,119449.744143736,696388.228836,457813.393958258,9717.50795639897,0,319559.65094366,0,0,0,0,0,150813.074656178,4882.77134770082,0,28776.0786760374,0,0,0,0,0,0,86457.4891242502,26784.5499124289,0,0,0,0,4418.63160598509,32393.8507686455,0,0,0,2244.20960095254,4250.81524476977,0,0,17190.4147231743,0,0,0,389900.544433024,0,0,0,0,182207.378674392,29168.7018447886,0,77828.2212648357,45100.578256091,0,0,72572.7076973441,158573.353653101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468535414292914,0.334084709917282,4744150.39279736,86.6064279490346,0.0665353407493334,0,0.0316332254643041,0.0676910667418444,"-1"
"58","L-5-2",0,0,0,0,0,207584.196764656,0,0,0,0,0,0,0,0,600.594961091676,0,4110.81044629996,0,0,0,0,0,0,0,182046.354607027,1449307.55641053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427801.334407649,1343314.2263872,380670.315633783,0,0,0,0,0,0,0,138123.453600104,761712.456054579,32898.9721744141,67735.1326211396,0,0,0,0,0,0,0,0,52007.4590553547,0,0,0,0,0,0,15071.214413768,11917.1789836719,0,108418.610065061,56695.8191004992,0,0,2648.94083947391,0,0,0,106329.14435902,0,0,0,0,79764.101087065,0,0,119236.687634752,50806.2129176872,0,0,48353.741242146,112845.291368833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83048781282924,0.590106790509843,5047912.86312382,66.736390442024,0.0575072800630935,0,0.0138479342165043,0.0184599208956632,"-2"
"59","L-5-3",0,0,0,0,0,81640.169145339,0,0,0,0,0,0,0,0,0,36603.5361793243,0,4833.90971596374,0,0,0,0,0,0,114813.43893591,788364.662284077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17347.2370994607,356257.945256206,502454.736125935,152729.425578853,0,0,0,0,0,0,0,1194830.75627938,765314.011237946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206132.328947155,39802.7456284401,39648.5664090223,74640.9700421901,16054.93788402,0,0,310972.591563481,0,0,0,206458.984129242,0,0,0,0,448420.946999114,110410.306615784,0,96825.7733642571,51051.5215157214,0,0,54696.1240125566,89694.6538471286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675713925832945,0.638226779870154,4015189.82783839,72.3380988913905,0.0699094408603208,0,0.0778508588540128,0.035843573633549,"-3"
