"","L5x5","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum"
"11","L-12-3",0,0,0,0,620989.4871067,1434820.6078448,146651.68482883,2181096.0780225,1278.555547917,271.628294792,0,0,0,0,18378.1353864,4549.68599224,80161.65470091,917596.0066287,2273.086459085,690.990051235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33121.25712,0,0,0,0,0,0,200.0789632,223.643296,135.6906841,79121.37078947,21.07692849,10.12010392,0,0,0,0,159963.948511,246.29397339,122321.37548835,116834.45677166,41.85625725,28.80974178,0,0,0,34192.12295,49546.439061,83286.383222,0,68349.493873,0,0,34292.579183,36888.4673474,24665.3041392,46961.131052,0,2700.002163,91359.4176764,0,0,60263.8221406,0,0,0,587397.173209,0,0,387067.76368,0,399805.967882,410068.1758193,0,29240.7498397,5897.3029747,159011.767747,0,34357.091188,286092.602895,0,0,0,19776.0091896,0,0,121007.623697,38995.72055,0,0,0,0,0,1996.47791,0,0,0,0,65752.664054,0,0,0,0,0,0,0,0,0,0,0
"12","L-12-4",0,0,0,0,348737.960539,1515792.8363797,719101.5670043,256381.64059,373400.56276,0,0,0,0,0,233597.155482,50221.0435212,13139.3010408,103823.35305433,479.3371951,145.71255381,0,0,0,0,2219.260043,0,0,0,0,0,0,0,0,0,25678.755157,0,8382.800025,14907.182005,0,0,0,0,0,0,1313.3025951,15800.39112002,0,0,728.8587961,0,0,0,0,0,1483305.215138,183368.132418,970515.65872,45831.7949904,125065.911608,0,0,0,0,0,0,880.1121777,0,0,0,0,8125.6208905,2913.6283404,0,147.8728573,0,18345.663039,49673.682277027,0,0,89492.99582875,0,0,0,733709.5754814,0,0,0,0,611869.9128895,392350.9083096,0,68731.47107529,36446.986866,133651.9128958,0,41168.2188135,272090.917934,0,0,0,0,0,0,34913.436051,13549.09939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","L-13-1",0,0,0,0,1340072.044294,558233.619983,1578869.3525604,62760.65557517,56.619061761,12.028682855,0,0,0,0,240110.061867,21182.7413,59087.111883,34054.582022,0,0,0,0,0,0,309664.994767,146160.776029,61290.02402,30181.848971,0,0,0,0,0,0,0,0,266600.478038,78682.73361,0,43773.80784,0,0,0,7004.740763,276424.578036,38095.476651,106937.5669911,0,0,0,0,0,0,0,84085.096554,188623.217922,159226.46299,0,0,0,0,0,0,0,15126.86062,0,27697.10816,0,0,0,25780.996507,0,156749.0734015,170898.292738,107409.4034462,1745.2609643,236025.664398,0,0,426120.4911759,0,0,0,0,0,0,0,0,0,73272.937168,126495.672566,0,74863.1405638,0,0,10321.6812644,0,0,0,0,0,0,0,0,0,0,0,1753085.7013146,102052.034623,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.064306,0,0,0,0
"14","L-13-2",0,0,0,0,1179598.418756,1640625.821229,155479.618786536,55866.06129,0,0,0,0,0,0,824594.75173005,107803.5747022,0,0,0,0,0,0,0,0,455791.967488,1551628.322937,66956.524884,0,0,0,0,0,0,0,0,19964.79427,0,25880.6865508,0,0,0,0,0,0,37748.480065,98732.012608,50449.170637,0,0,0,0,0,0,0,82032.699489,85784.687769,0,0,0,0,0,0,0,0,0,50408.676182,0,0,0,0,0,5905.388223,5786.318424,75932.3470159,4752.7357296,4744.9214856,168427.829988,0,0,274231.1889493,0,0,0,0,0,0,0,0,7999.919998,0,0,0,81439.88598856,0,0,47017.7408886,30367.702295,0,0,0,0,0,0,0,0,0,0,381298.57537881,425106.921765,62.29395552,0,0,13209.44306,0,0,0,0,655330.76699,1191.877795741,0,0,0,0,0,327847.59786,0,0
"15","L-13-3",0,0,0,0,1519740.802793,1164208.175023,0,0,0,0,0,0,0,0,302238.363302,0,24770.246726,0,0,0,0,0,0,0,2737486.2408838,1373968.97771805,381193.76866782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53718.71898751,94123.637917,195052.667974,29883.76953,0,0,0,0,0,0,213090.39494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24497.48269,0,88615.944577,129648.0251081,48911.988727,12586.8759394,43019.41266,0,0,90472.0280509,0,0,0,0,0,0,0,0,8000.096774,38860.662836,51450.91498,0,119394.0677376,0,0,2729.1471161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252337.5258,0,0,0,0,0,0,0,0,0
"16","L-13-4",0,0,0,6304.996252,842653.7304339,1719968.86262,206566.450197,0,0,0,0,0,0,0,14981.282954,185691.15348459,0,0,0,0,0,0,0,0,1105389.76220456,2230591.732204,270071.703546,22914.27291,0,0,0,0,0,0,0,17249.93953,113323.2109773,38190.73128,0,0,0,0,0,0,11537.195248,182854.17635,89837.783357,60479.842657,0,27962.436752,0,0,0,0,27697.38033,82009.16459,25015.17496,0,0,0,0,0,0,0,6561.060068,33810.35607,13431.384237,0,0,0,0,0,0,34619.4033139,119670.8204271,159819.0671952,340941.0721183,0,0,191498.123808364,0,0,0,0,0,0,0,0,16269.758089,58357.9377837,135390.9999684,0,102104.8617592,0,0,38771.29597101,32266.786316601,0,0,0,0,0,0,0,0,0,0,0,0,323530.873927908,0,0,0,0,0,0,0,0,0,84022.2946935,0,0,0,0,27642.755247,0,0
"17","L-14-1",0,0,0,0,99328.732648,119926.8344,0,0,0,0,0,0,0,0,33643.3211293,0,0,0,0,0,0,0,0,0,420302.70667687,52872.3831194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28782.98016,787573.13366,332085.285007,44472.73825,0,0,0,0,374697.896532,0,57565.635629,1160919.7479956,354632.3525028,0,1535.921361,0,0,0,0,0,0,42705.9859212,0,0,0,0,0,181885.33884,1620792.4452348,532504.865494,191425.1557302,3994.538432,727241.7882513,1289238.6565717,0,0,835.262382539,0,0,0,1763.201072,0,0,0,0,122129.29526,105561.883022,0,166653.1578274,81532.7141073,0,0,63396.1195164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","L-14-2",0,6700.6940967,0,8515.476063,561941.42395,0,114710.74715,0,0,0,0,216385.8945221,0,56744.277023,116237.104226,0,7027.260853,0,155152.041876,0,0,0,0,12286.65928,854933.152659,768731.513701,0,0,0,0,0,0,0,0,26232.11216,16248.0351,32155.974299,0,307424.730256,0,0,308.2636515,0,22879.527988,1404358.1906258,424344.195055,37186.119818,155725.538876,0,0,0,95990.63729,0,187.7345227,266934.340266,104305.8341306,204734.78584,0,0,0,0,0,0,0,28320.415613,0,56207.8918582,0,44055.99224,0,98344.99187,817495.8387366,69228.482695,35311.0431264,128742.7016907,201233.8618715,1026424.0086479,0,0,17827.1723657,0,0,0,97749.941543143,0,0,0,0,58607.409509,62613.476994,0,34476.9820794,45502.3515818,54153.3200715,0,29953.7863919,107024.39551838,0,0,0,0,0,0,8343.795288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19","L-14-3",0,56924.644662,0,0,158417.882316,78945.019222,135249.690787,0,0,0,0,0,0,0,62499.924312,14894.29265,0,0,0,0,0,172898.21089,0,0,1673401.359456,142598.98433,0,0,0,0,0,0,0,0,0,0,0,189080.8067382,0,0,0,662418.0450289,0,368426.5113518,758904.037473,178327.596769,7201.875953,0,0,0,0,7242.70333204,59855.35985,96569.64921,301193.47286846,52233.22135835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228548.9704533,1166512.513271,647572.9310732,107067.800930549,278087.7886046,275149.6530289,327147.69570644,0,0,384450.3469066,0,0,0,0,0,0,0,0,118293.035097208,0,0,153023.4720771,32354.60406468,0,0,47195.282649,22379.740783,0,0,0,0,0,0,34932.967006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20","L-14-4",0,14924.647623,0,0,17402.22376498,190245.832674,52.23494171,0,0,0,0,10483.97718,0,0,23625.47849,17156.818468,9515.518757,57184.97457,1258.2393391,0,0,22063.11621,0,0,1562160.277036,271277.34861862,0,0,0,0,0,0,0,0,1306.104925,0,0,38000.0094461,0,102669.912079,0,259997.480271,0,88887.98548,902934.4316616,1630538.537997,11645.70731652,31346.80911,0,0,0,0,0,0,1002959.56024,149333.499244,138897.59570419,39854.30201,0,0,0,0,0,0,0,0,0,0,0,0,45860.52427,636852.7171908,115403.7394798,49742.4158631,21003.5838877,96566.020740081,594063.1696454,0,0,6746.55285335,0,0,0,135768.205383,0,0,0,0,211762.168313,0,0,78659.24329,41894.6143096,54794.239096,0,75342.280933,189450.6831436,0,0,0,0,0,0,50367.015999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","L-15-1",0,0,0,0,57947.6517802,838535.953465527,84969.646953,0,0,0,0,0,0,0,0,153400.976129,60015.603482,0,23167.9879423,0,0,0,0,0,1217548.31535978,808163.727534462,0,92209.4619959,7200.885659,0,0,0,0,0,0,0,25608.698227,0,0,0,0,0,0,0,370667.1406615,664716.695678,57114.065027,108304.931127,0,0,0,0,0,0,520965.7654523,1642250.9540844,187432.8429622,45295.482094146,0,0,0,0,0,0,8460.371488,57220.0768489,0,8881.042464,39676.713451,0,0,0,954.9772854,947.9507001,7244.4592185,24823.136071,32039.7332691,0,0,810055.2456115,0,0,0,68080.4615514,0,0,0,0,191601.0238394,152863.41896,0,103098.7955269,174647.57167,0,0,30836.695557,56772.990356,0,0,0,0,0,0,10518.406359,0,0,0,0,66070.773652,0,0,0,0,189689.214165,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","L-15-2",0,0,0,0,61649.912653,836168.3327674,150996.4670679,0,0,0,0,0,0,0,55474.306513,212329.997679,152015.35263,3327.157768,18098.43616,0,0,0,0,1.830105794,1317362.79047,240753.41194,87225.792262,0,0,0,0,0,0,0,0,15645.18652,13335.66727,0,75416.728991,0,0,0,0,216916.74243,486113.56092836,2059183.54857,71373.472763,30675.44384,0,0,0,0,0,0,63504.429518,977658.9201731,52724.199,13917.81719,0,0,0,0,0,33622.6374146,26579.357368,15775.93934,0,0,0,0,0,59.20655414,55393.360507,19312.476011,39238.2045664,107476.0241413,94573.458845,0,0,264941.44503342,0,0,0,78980.5999639,0,301.227047,0,0,159578.781914,235856.142185079,0,120855.29668184,83180.02394647,38538.55727121,0,23282.5058721,103928.6140188,0,0,0,0,0,0,97544.938572,0,0,0,185638.703369,0,0,0,0,0,0,0,0,0,2352.939176,0,0,0,0,1120.039343,0,0,0,0
"23","L-15-3",0,0,0,0,108370.828864,1025032.309343,5952.01219,0,0,0,0,0,0,0,87054.121746,364869.1042074,38371.04285,0,0,0,0,0,0,0,1707628.8415262,455151.62506,84799.64246,21389.91319,0,0,0,0,0,0,0,0,0,3189.981429,0,0,0,0,0,32581.463508,144384.423271,1151742.89840109,955822.984232,34219.686042,230612.46231737,0,0,0,0,0,154874.1271909,1323683.4811697,372541.661873324,0,0,0,0,0,0,0,18558.570813,0,0,27198.658028,0,0,0,0,13188.999042,24246.501287,2984.306147,9772.856063,13348.5113854,0,0,98323.0700791,0,0,0,0,0,0,0,0,38685.644975,287671.635729,109441.85661,0,53715.838150544,0,0,591.0521751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","L-15-4",0,0,0,0,155044.090635,503546.98427342,0,0,0,0,0,0,0,0,86388.135823,50349.546986,104094.696608,0,0,0,0,0,0,0,1748225.881534,510683.5382582,41146.5366198,0,0,0,0,0,0,0,0,35844.520043,0,0,0,0,0,0,0,24888.798285,131140.2059798,1338739.645486,16151.1202673,0,0,0,0,0,0,0,664381.4679449,1586878.509471,256467.122067,65089.96076,0,0,0,0,0,0,48768.287791,0,0,0,0,0,0,0,219706.602019,190505.547125632,97539.7367954,36874.435269,50549.10423138,0,0,473347.76548303,0,0,0,0,0,0,0,0,43565.078135,259377.2326228,114003.84847,40173.9149274,101784.51628821,0,0,4743.1995943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","L-16-1",0,0,0,14914.7504772,301500.903293,814340.67263543,1617270.51995091,0,0,0,0,0,0,113264.67886,193276.361627,448636.05654236,285791.042227192,0,0,141637.868444,0,0,0,0,47217.94318,0,0,0,0,0,0,0,0,0,59813.75658,252586.7683271,199745.589053,149617.686027,0,153995.722295,0,0,0,0,35096.713236,28495.667796,894133.480058,47039.47973,54944.70021,445511.067399,0,0,0,0,0,309995.09041,131103.8102561,0,0,0,0,0,0,0,0,47450.64975534,0,0,0,64578.90799,0,49844.335383,0,0,0,0,493225.45172774,0,0,6961.9056834,0,0,0,3365.180529,0,0,0,0,351840.5620208,146633.404265762,0,0,103520.6792045,128711.6979489,0,35606.6511589,170685.9142604,0,0,0,0,0,0,59283.01641225,0,0,0,0,542483.428372,0,0,0,0,35163.33985,0,0,0,0,0,0,0,0,0,20714.3793591,0,0,0
"26","L-16-2",0,0,0,0,440633.70505184,565616.069,2360650.69552,281568.74187,0,0,0,0,0,0,1888.317631,374229.2712344,923602.20966814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147538.7038,454727.02147974,60066.22527,0,782682.468541,0,0,0,0,0,0,19157.0860732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4603.119698,0,0,0,0,0,0,0,1532.2686822,0,0,0,24330.43634157,0,0,0,0,178279.62063953,265942.2819481,0,0,47702.87917501,126846.193071,0,19792.02147897,125836.657945,0,0,0,0,0,0,25047.808162,0,0,0,0,1244338.7825331,0,0,0,0,223352.4781392,0,0,0,0,0,0,0,0,0,300034.7797232,0,0,0
