"","L3x3","X1_mean","X2_mean","X3_mean","X4_mean"
"126","L-3-7",5,5,5,5
"127","L-3-8",5,5,5,5
"128","L-3-9",5,5,5,5
"129","L-4-0",5,5,4.98928571428571,4.98333333333333
"130","L-4-1",5,5.11111111111111,5,5
"131","L-4-2",5,5,5,5
"132","L-4-3",5,4.98888888888889,4.98333333333333,4.98055555555556
"133","L-4-4",5,5,5,5
"134","L-4-5",5,5,5,5
"135","L-4-6",5,5,5,5
"136","L-4-7",5,5,5,5
"137","L-4-8",5,5,5,5
"138","L-4-9",5,5,5,5
"139","L-5-0",5.26052631578948,5.23684210526316,5.4140350877193,5.4780701754386
"140","L-5-1",5.24444444444445,5.24074074074074,5.21851851851852,5.32407407407407
"141","L-5-2",5.35,5.32962962962963,5.53333333333333,5.56666666666667
"142","L-5-3",5.43518518518519,5.24814814814815,5.25,5.44074074074074
"143","L-5-4",5.10555555555556,5.18703703703704,6.17592592592593,5.18148148148148
"144","L-5-5",5.24444444444445,5.40925925925926,5.38333333333333,5.46666666666667
"145","L-5-6",5.33703703703704,5.29444444444444,5.33518518518518,5.46481481481481
"146","L-5-7",5.26851851851852,5.3037037037037,5.2462962962963,5.50185185185185
"147","L-5-8",5.28888888888889,5.38518518518519,5.37962962962963,5.6037037037037
"148","L-5-9",5.29074074074074,5.24259259259259,5.22407407407408,5.43703703703704
"149","L-6-0",5.23125,5.03854166666667,5.05833333333333,5.23611111111111
"150","L-6-1",4.14259259259259,3.45185185185185,4.56666666666667,4.20555555555555
"151","L-6-2",4.93148148148148,5.25925925925926,4.87962962962963,4.75277777777778
"152","L-6-3",5.2462962962963,5.17037037037037,5.14583333333334,5.13958333333333
"153","L-6-4",3.81111111111111,3.79074074074074,4.41458333333333,4.73809523809524
"154","L-6-5",4.57037037037037,4.425,4.74047619047619,3.89333333333333
"155","L-6-6",5.28518518518519,5.23541666666667,5.23095238095238,5.22
"156","L-6-7",5.29074074074074,4.16296296296296,4.40625,4.74761904761905
"157","L-6-8",4.22592592592593,4.93518518518519,4.87407407407407,4.78333333333333
"158","L-6-9",5.27592592592593,5.21296296296296,5.22037037037037,5.2
"159","L-7-0",5.07017543859649,4.88771929824561,5.21944444444444,4.99615384615385
"160","L-7-1",5.32083333333333,5.27708333333334,4.41458333333333,5.23888888888889
"161","L-7-2",5.27777777777778,5.21851851851852,5.2375,4.75476190476191
"162","L-7-3",4.9,5.25625,4.7,4.38333333333333
"163","L-7-4",4.85740740740741,5.23518518518518,5.19814814814815,5.24047619047619
"164","L-7-5",4.6037037037037,5.22407407407408,5.18703703703704,5.16296296296296
"165","L-7-6",4.92037037037037,4.85555555555556,5.20925925925926,5.20208333333333
"166","L-7-7",5.26666666666667,5.21458333333333,5.18125,5.22083333333333
"167","L-7-8",5.27407407407407,5.16111111111111,5.20625,5.14
"168","L-7-9",4.81041666666667,5.19375,5.13958333333334,5.14285714285714
"169","L-8-0",3.65526315789474,3.80350877192982,3.89537037037037,4.30392156862745
"170","L-8-1",3.65,3.90185185185185,4.11458333333333,4.50277777777778
"171","L-8-2",4.1962962962963,4.17222222222222,4.45,3.46666666666667
"172","L-8-3",3.38148148148148,3.53958333333333,3.82083333333333,3.22916666666667
"173","L-8-4",3.90185185185185,3.9,4.39444444444444,3.8125
"174","L-8-5",3.45740740740741,3.39074074074074,3.91111111111111,3.79791666666667
"175","L-8-6",3.11296296296296,3.66851851851852,4.14375,4.14375
"176","L-8-7",3.64074074074074,3.40555555555556,3.66111111111111,4.15416666666667
"177","L-8-8",3.08333333333333,3.93703703703704,3.35740740740741,4.13125
"178","L-8-9",3.15,3.75,3.15,3.46875
"179","L-9-0",5.47037037037037,4.85740740740741,5.12307692307692,4.70185185185185
"180","L-9-1",5.10208333333333,4.57708333333333,4.00714285714286,4.76333333333334
"181","L-9-2",4.33888888888889,5.46296296296296,5.01666666666667,5.40952380952381
"182","L-9-3",5.1,4.71296296296296,5.06041666666667,5.48333333333334
"183","L-9-4",5.45833333333333,4.98958333333333,5.36666666666667,4.69
"184","L-9-5",5.48518518518519,5.0537037037037,4.27037037037037,5.40952380952381
"185","L-9-6",5.48148148148148,5.46666666666667,4.94047619047619,4.04333333333333
"186","L-9-7",5.11851851851852,5.06851851851852,5.47592592592592,5.02708333333334
"187","L-9-8",5.08703703703704,4.30555555555556,4.45238095238095,3.75555555555556
"188","L-9-9",5.46666666666667,5.03888888888889,5,4.52916666666667
