"","SS","1","2","3","4"
"681","BG_15_96",0,0,0,0
"682","BG_15_97",0,0,0,0
"683","BG_15_98",0,0,1,NA
"684","BG_15_99",2,2,0,1
"685","BG_16_1",0,0,0,NA
"686","BG_16_10",1,0,1,0
"687","BG_16_100",0,0,0,0
"688","BG_16_11",0,0,NA,NA
"689","BG_16_13",0,NA,NA,NA
"690","BG_16_15",0,0,0,0
"691","BG_16_16",0,0,0,0
"692","BG_16_17",0,0,0,0
"693","BG_16_18",0,0,NA,NA
"694","BG_16_19",0,0,0,0
"695","BG_16_20",0,0,0,0
"696","BG_16_21",0,0,NA,NA
"697","BG_16_22",0,NA,NA,NA
"698","BG_16_23",0,0,0,0
"699","BG_16_24",0,0,NA,NA
"700","BG_16_25",0,0,0,0
"701","BG_16_26",0,0,0,NA
"702","BG_16_27",0,0,0,0
"703","BG_16_28",0,0,0,0
"704","BG_16_29",0,0,0,NA
"705","BG_16_3",0,NA,NA,NA
"706","BG_16_30",0,0,0,NA
"707","BG_16_31",0,0,NA,NA
"708","BG_16_32",0,0,NA,NA
"709","BG_16_33",0,0,0,0
"710","BG_16_34",0,0,0,NA
"711","BG_16_35",0,0,0,NA
"712","BG_16_36",0,0,0,NA
"713","BG_16_37",0,0,0,0
"714","BG_16_38",0,0,0,NA
"715","BG_16_39",0,0,0,0
"716","BG_16_4",0,NA,NA,NA
"717","BG_16_40",0,0,0,NA
"718","BG_16_41",0,0,0,1
"719","BG_16_42",0,0,0,NA
"720","BG_16_43",0,NA,NA,NA
"721","BG_16_44",0,0,0,NA
"722","BG_16_45",0,0,0,NA
"723","BG_16_46",0,0,0,NA
"724","BG_16_47",0,0,0,NA
"725","BG_16_48",0,0,0,NA
"726","BG_16_49",0,0,0,0
"727","BG_16_5",0,0,0,0
"728","BG_16_50",0,0,0,0
"729","BG_16_51",0,0,0,0
"730","BG_16_52",0,0,0,0
"731","BG_16_53",0,0,0,NA
"732","BG_16_54",0,0,NA,NA
"733","BG_16_55",0,0,1,NA
"734","BG_16_56",0,0,0,0
"735","BG_16_57",0,1,NA,NA
"736","BG_16_58",0,0,0,NA
"737","BG_16_59",0,0,0,0
"738","BG_16_6",0,0,0,0
"739","BG_16_60",0,0,0,0
"740","BG_16_61",0,0,NA,NA
"741","BG_16_62",1,0,0,NA
"742","BG_16_63",0,0,0,0
"743","BG_16_64",0,0,NA,NA
"744","BG_16_65",0,NA,NA,NA
"745","BG_16_67",0,0,0,NA
"746","BG_16_68",0,0,0,NA
"747","BG_16_7",0,0,0,NA
"748","BG_16_70",0,0,0,0
"749","BG_16_71",0,0,NA,NA
"750","BG_16_72",0,0,NA,NA
"751","BG_16_73",0,0,0,0
"752","BG_16_74",0,0,0,NA
"753","BG_16_75",0,0,0,NA
"754","BG_16_76",0,0,NA,NA
"755","BG_16_77",0,0,0,1
"756","BG_16_78",0,0,0,0
"757","BG_16_79",0,0,NA,NA
"758","BG_16_8",0,NA,NA,NA
"759","BG_16_80",0,0,NA,NA
