"","Key","Site","Station","Date","vegc","vegccc","isCC","isMix","isWSpruce","isPine","isBSpruce","isLarch","isBSLarch","isUpCon","isCon","wtAge","isFor","wtAge2","wtAge05","fCC1","fCC2","mEnSft","mTrSft","mSeism","mWell","mHard","mSoft","ROAD","CMETHOD","YR","X","Y","AHM","FFP","PET","MAP","MAT","MCMT","MWMT","xX","xY","xAHM","xPET","xFFP","xMAP","xMAT","xMCMT","xMWMT","xX2","xY2","SSH_KM","SSH05_KM","pWater_KM","pWater2_KM","THF_KM","Lin_KM","Cult_KM","Alien_KM","Nonlin_KM","Noncult_KM","Succ_KM","THF2_KM","Succ2_KM","Alien2_KM","Noncult2_KM","Nonlin2_KM","SS"
"690","BG_4_96",4,96,2015-06-25 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.4,TRUE,0.16,0.632455532033676,0,0,0,0,0.0717050150088622,0,0,0.0717050150088622,0,"SM",24,-110.846107972636,55.4814913987247,21.3999996185303,95,517,468,0,-19.3999996185303,15.6000003814697,1.15749623932264,0.568514978899064,0.427999992370605,0.64625,0.730769230769231,0.203478260869565,0,-0.775999984741211,0.780000019073486,1.33979754404605,0.323209281232604,0,0,0,0,0.150340103739651,0.12174015179116,0,0.0499820996541888,0.0285999519484907,0.150340103739651,0.100358004085462,0.0226021467924489,0.0100717289840176,0.00249821028584126,0.0226021467924489,0.000817957251455976,"BG_4_96"
"691","BG_4_97",4,97,2015-05-27 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.445069427897874,TRUE,0.198086795649341,0.667135239586303,0,0,0,0,0.0613244566445359,0,0,0.0613244566445359,0,"SM",24,-110.83663472713,55.4811774754453,21.2999992370605,96,519,469,0,-19.5,15.6999998092651,1.16196475135398,0.568385792364303,0.425999984741211,0.64875,0.738461538461539,0.203913043478261,0,-0.78,0.784999990463257,1.35016208338913,0.323062408961596,0,0,0,0,0.0990247970840657,0.0723022423815758,0,0.0267225547024899,0.0267225547024899,0.0990247970840657,0.0723022423815758,0.00980591043754038,0.00522761425340414,0.000714094929827563,0.00980591043754038,0.000714094929827563,"BG_4_97"
"692","BG_4_98",4,98,2015-06-01 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.322250086006679,TRUE,0.103845117931312,0.56767075493342,0,0,0,0,0.103789017601197,0.0346389224553017,0,0.103789017601197,0,"SM",24,-110.827161668149,55.4808628294084,21.2999992370605,96,519,469,0,-19.5,15.6999998092651,1.16643317540162,0.568256308398519,0.425999984741211,0.64875,0.738461538461539,0.203913043478261,0,-0.78,0.784999990463257,1.36056635267751,0.322915232034712,0,0,0,0,0.199248698370435,0.0750676778687753,0,0.12418102050166,0.12418102050166,0.199248698370435,0.0750676778687753,0.0397000438023126,0.00563515626061022,0.0154209258528336,0.0397000438023126,0.0154209258528336,"BG_4_98"
"693","BG_4_98",4,98,2015-06-03 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.322250086006679,TRUE,0.103845117931312,0.56767075493342,0,0,0,0,0.103789017601197,0.0346389224553017,0,0.103789017601197,0,"SM",24,-110.827161668149,55.4808628294084,21.2999992370605,96,519,469,0,-19.5,15.6999998092651,1.16643317540162,0.568256308398519,0.425999984741211,0.64875,0.738461538461539,0.203913043478261,0,-0.78,0.784999990463257,1.36056635267751,0.322915232034712,0,0,0,0,0.199248698370435,0.0750676778687753,0,0.12418102050166,0.12418102050166,0.199248698370435,0.0750676778687753,0.0397000438023126,0.00563515626061022,0.0154209258528336,0.0397000438023126,0.0154209258528336,"BG_4_98"
"694","BG_4_98",4,98,2015-06-08 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.322250086006679,TRUE,0.103845117931312,0.56767075493342,0,0,0,0,0.103789017601197,0.0346389224553017,0,0.103789017601197,0,"SM",24,-110.827161668149,55.4808628294084,21.2999992370605,96,519,469,0,-19.5,15.6999998092651,1.16643317540162,0.568256308398519,0.425999984741211,0.64875,0.738461538461539,0.203913043478261,0,-0.78,0.784999990463257,1.36056635267751,0.322915232034712,0,0,0,0,0.199248698370435,0.0750676778687753,0,0.12418102050166,0.12418102050166,0.199248698370435,0.0750676778687753,0.0397000438023126,0.00563515626061022,0.0154209258528336,0.0397000438023126,0.0154209258528336,"BG_4_98"
"695","BG_4_98",4,98,2015-05-29 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.322250086006679,TRUE,0.103845117931312,0.56767075493342,0,0,0,0,0.103789017601197,0.0346389224553017,0,0.103789017601197,0,"SM",24,-110.827161668149,55.4808628294084,21.2999992370605,96,519,469,0,-19.5,15.6999998092651,1.16643317540162,0.568256308398519,0.425999984741211,0.64875,0.738461538461539,0.203913043478261,0,-0.78,0.784999990463257,1.36056635267751,0.322915232034712,0,0,0,0,0.199248698370435,0.0750676778687753,0,0.12418102050166,0.12418102050166,0.199248698370435,0.0750676778687753,0.0397000438023126,0.00563515626061022,0.0154209258528336,0.0397000438023126,0.0154209258528336,"BG_4_98"
"696","BG_4_99",4,99,2015-06-02 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.368978289386231,TRUE,0.136144978038389,0.607435831496818,0,0,0,0,0.0543962525285051,0,0,0.0543962525285051,0,"SM",24,-110.817688798646,55.4805474517339,21.3999996185303,96,516,468,0,-19.3999996185303,15.6000003814697,1.17090151007285,0.568126523347268,0.427999992370605,0.645,0.738461538461539,0.203478260869565,0,-0.775999984741211,0.780000019073486,1.37101034629089,0.322767746530654,0,0,0,0,0.0624440225727174,0.0448376333680727,0,0.0176063892046447,0.0176063892046447,0.0624440225727174,0.0448376333680727,0.00389925595506203,0.00201041336604971,0.000309984940825428,0.00389925595506203,0.000309984940825428,"BG_4_99"
"697","BG_4_99",4,99,2015-06-04 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.368978289386231,TRUE,0.136144978038389,0.607435831496818,0,0,0,0,0.0543962525285051,0,0,0.0543962525285051,0,"SM",24,-110.817688798646,55.4805474517339,21.3999996185303,96,516,468,0,-19.3999996185303,15.6000003814697,1.17090151007285,0.568126523347268,0.427999992370605,0.645,0.738461538461539,0.203478260869565,0,-0.775999984741211,0.780000019073486,1.37101034629089,0.322767746530654,0,0,0,0,0.0624440225727174,0.0448376333680727,0,0.0176063892046447,0.0176063892046447,0.0624440225727174,0.0448376333680727,0.00389925595506203,0.00201041336604971,0.000309984940825428,0.00389925595506203,0.000309984940825428,"BG_4_99"
"698","BG_4_99",4,99,2015-06-06 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.368978289386231,TRUE,0.136144978038389,0.607435831496818,0,0,0,0,0.0543962525285051,0,0,0.0543962525285051,0,"SM",24,-110.817688798646,55.4805474517339,21.3999996185303,96,516,468,0,-19.3999996185303,15.6000003814697,1.17090151007285,0.568126523347268,0.427999992370605,0.645,0.738461538461539,0.203478260869565,0,-0.775999984741211,0.780000019073486,1.37101034629089,0.322767746530654,0,0,0,0,0.0624440225727174,0.0448376333680727,0,0.0176063892046447,0.0176063892046447,0.0624440225727174,0.0448376333680727,0.00389925595506203,0.00201041336604971,0.000309984940825428,0.00389925595506203,0.000309984940825428,"BG_4_99"
"699","BG_4_99",4,99,2015-05-30 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.368978289386231,TRUE,0.136144978038389,0.607435831496818,0,0,0,0,0.0543962525285051,0,0,0.0543962525285051,0,"SM",24,-110.817688798646,55.4805474517339,21.3999996185303,96,516,468,0,-19.3999996185303,15.6000003814697,1.17090151007285,0.568126523347268,0.427999992370605,0.645,0.738461538461539,0.203478260869565,0,-0.775999984741211,0.780000019073486,1.37101034629089,0.322767746530654,0,0,0,0,0.0624440225727174,0.0448376333680727,0,0.0176063892046447,0.0176063892046447,0.0624440225727174,0.0448376333680727,0.00389925595506203,0.00201041336604971,0.000309984940825428,0.00389925595506203,0.000309984940825428,"BG_4_99"
"700","BG_4_100",4,100,2015-06-06 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.268539103658034,TRUE,0.0721132501934601,0.518207587418434,0,0,0.442076184223093,0,0.0240979821265429,0,0,0.466174166349636,0,"SM",24,-110.808216115892,55.4802313423452,21.3999996185303,96,516,468,0,-19.3999996185303,15.6000003814697,1.17536975665457,0.567996437179082,0.427999992370605,0.645,0.738461538461539,0.203478260869565,0,-0.775999984741211,0.780000019073486,1.38149406485822,0.322619952648131,0,0,0,0,0.339117970591923,0.326395020963594,0,0.0127229496283284,0.0127229496283284,0.339117970591923,0.326395020963594,0.115000997978384,0.106533709709825,0.000161873447244981,0.115000997978384,0.000161873447244981,"BG_4_100"
"701","BG_4_100",4,100,2015-06-10 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.268539103658034,TRUE,0.0721132501934601,0.518207587418434,0,0,0.442076184223093,0,0.0240979821265429,0,0,0.466174166349636,0,"SM",24,-110.808216115892,55.4802313423452,21.3999996185303,96,516,468,0,-19.3999996185303,15.6000003814697,1.17536975665457,0.567996437179082,0.427999992370605,0.645,0.738461538461539,0.203478260869565,0,-0.775999984741211,0.780000019073486,1.38149406485822,0.322619952648131,0,0,0,0,0.339117970591923,0.326395020963594,0,0.0127229496283284,0.0127229496283284,0.339117970591923,0.326395020963594,0.115000997978384,0.106533709709825,0.000161873447244981,0.115000997978384,0.000161873447244981,"BG_4_100"
"702","BG_4_100",4,100,2015-05-31 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.268539103658034,TRUE,0.0721132501934601,0.518207587418434,0,0,0.442076184223093,0,0.0240979821265429,0,0,0.466174166349636,0,"SM",24,-110.808216115892,55.4802313423452,21.3999996185303,96,516,468,0,-19.3999996185303,15.6000003814697,1.17536975665457,0.567996437179082,0.427999992370605,0.645,0.738461538461539,0.203478260869565,0,-0.775999984741211,0.780000019073486,1.38149406485822,0.322619952648131,0,0,0,0,0.339117970591923,0.326395020963594,0,0.0127229496283284,0.0127229496283284,0.339117970591923,0.326395020963594,0.115000997978384,0.106533709709825,0.000161873447244981,0.115000997978384,0.000161873447244981,"BG_4_100"
"703","BG_5_1",5,1,2016-06-16 06:07:00,"Decid","Decid",FALSE,0,0,0,0,0,0,0,0,0.46037570424494,TRUE,0.211945789059024,0.678509914625379,0,0,0,0.158344333931811,0,0,0,0.158344333931811,0,"SM",24,-111.033802992711,55.5013403796674,20.6000003814697,92,517,475,-0.200000002980232,-19.3999996185303,15.3999996185303,1.06896085249488,0.576683283813743,0.412000007629395,0.64625,0.707692307692308,0.206521739130435,-0.0333333338300387,-0.775999984741211,0.769999980926514,1.14267730416659,0.332563609830202,0,0,0.000712155891730323,5.07166014126212e-07,0.199127212079579,0.0787798680930794,0,0.1203473439865,0.1203473439865,0.199127212079579,0.0787798680930794,0.0396516465905857,0.00620626761676298,0.0144834832046049,0.0396516465905857,0.0144834832046049,"BG_5_1"
