SS,BigGrid,Conif0,ConifR,Conif1,Conif2,Conif3,Conif4,Conif5,Conif6,Conif7,Conif8,Conif9,Decid0,DecidR,Decid1,Decid2,Decid3,Decid4,Decid5,Decid6,Decid7,Decid8,Decid9,Mixwood0,MixwoodR,Mixwood1,Mixwood2,Mixwood3,Mixwood4,Mixwood5,Mixwood6,Mixwood7,Mixwood8,Mixwood9,Pine0,PineR,Pine1,Pine2,Pine3,Pine4,Pine5,Pine6,Pine7,Pine8,Pine9,GrassHerb,NonVeg,Shrub,Water,Swamp.Conif0,Swamp.ConifR,Swamp.Conif1,Swamp.Conif2,Swamp.Conif3,Swamp.Conif4,Swamp.Conif5,Swamp.Conif6,Swamp.Conif7,Swamp.Conif8,Swamp.Conif9,Swamp.Decid0,Swamp.DecidR,Swamp.Decid1,Swamp.Decid2,Swamp.Decid3,Swamp.Decid4,Swamp.Decid5,Swamp.Decid6,Swamp.Decid7,Swamp.Decid8,Swamp.Decid9,Swamp.Mixwood0,Swamp.MixwoodR,Swamp.Mixwood1,Swamp.Mixwood2,Swamp.Mixwood3,Swamp.Mixwood4,Swamp.Mixwood5,Swamp.Mixwood6,Swamp.Mixwood7,Swamp.Mixwood8,Swamp.Mixwood9,Swamp.Pine0,Swamp.PineR,Swamp.Pine1,Swamp.Pine2,Swamp.Pine3,Swamp.Pine4,Swamp.Pine5,Swamp.Pine6,Swamp.Pine7,Swamp.Pine8,Swamp.Pine9,Wetland.Bare,Wetland.GrassHerb,Wetland.Shrub,Wetland.BSpr0,Wetland.BSprR,Wetland.BSpr1,Wetland.BSpr2,Wetland.BSpr3,Wetland.BSpr4,Wetland.BSpr5,Wetland.BSpr6,Wetland.BSpr7,Wetland.BSpr8,Wetland.BSpr9,Wetland.Decid0,Wetland.DecidR,Wetland.Decid1,Wetland.Decid2,Wetland.Decid3,Wetland.Decid4,Wetland.Decid5,Wetland.Decid6,Wetland.Decid7,Wetland.Decid8,Wetland.Decid9,Wetland.Larch0,Wetland.LarchR,Wetland.Larch1,Wetland.Larch2,Wetland.Larch3,Wetland.Larch4,Wetland.Larch5,Wetland.Larch6,Wetland.Larch7,Wetland.Larch8,Wetland.Larch9,BorrowpitsDugoutsSumps,Canals,CultivationCropPastureBareground,HighDensityLivestockOperation,IndustrialSiteRural,MineSite,MunicipalWaterSewage,OtherDisturbedVegetation,PeatMine,Pipeline,RailHardSurface,RailVegetatedVerge,Reservoirs,RoadHardSurface,RoadTrailVegetated,RoadVegetatedVerge,RuralResidentialIndustrial,SeismicLine,TransmissionLine,Urban,WellSite,WindGenerationFacility,CCDecid0,CCDecidR,CCDecid1,CCDecid2,CCDecid3,CCDecid4,CCMixwood0,CCMixwoodR,CCMixwood1,CCMixwood2,CCMixwood3,CCMixwood4,CCConif0,CCConifR,CCConif1,CCConif2,CCConif3,CCConif4,CCPine0,CCPineR,CCPine1,CCPine2,CCPine3,CCPine4,SITE.renamed,STN.renamed,Impact,NEAR_DIST_SEISMIC,NEAR_DIST_WELL,NEAR_DIST_PIPELINE,NEAR_DIST_HARDROAD,NEAR_DIST_ANYROAD
BG-0006-045,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361985621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002568518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345853715,0,0.004612098,0.116647357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021650293,0,0,0.146980543,0,0,0.000203281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-045,Wellpad,58.63478514,149.5700071,356.5333189,200.0113566,200.0113566
BG-0006-046,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012955281,0,0.048767405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223773288,0.263317356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158949046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110606606,0,0,0,0,0.003766066,0,0,0.010097397,0,0,0.167023561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-046,Wellpad,32.60076576,47.11715677,52.68023223,466.3003927,466.3003927
BG-0006-046,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012955281,0,0.048767405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223773288,0.263317356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158949046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110606606,0,0,0,0,0.003766066,0,0,0.010097397,0,0,0.167023561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-046,Wellpad,32.60076576,47.11715677,52.68023223,466.3003927,466.3003927
BG-0006-046,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012955281,0,0.048767405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223773288,0.263317356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158949046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110606606,0,0,0,0,0.003766066,0,0,0.010097397,0,0,0.167023561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-046,Wellpad,32.60076576,47.11715677,52.68023223,466.3003927,466.3003927
BG-0006-047,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010732682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360696201,0,0.381330508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128734785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020914087,0,0,0.098093391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-047,Seismic,52.00070965,453.3710398,533.9089762,875.2808732,875.2808732
BG-0006-047,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010732682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360696201,0,0.381330508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128734785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020914087,0,0,0.098093391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-047,Seismic,52.00070965,453.3710398,533.9089762,875.2808732,875.2808732
BG-0006-048,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0.001928997,0,0,0,0,0,0.053019182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025828285,0.189250095,0.003950201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03655071,0,0,0,0,0.01581193,0.442947231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046229478,0,0,0.184984277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-048,Control,152.3178676,257.5670167,1130.372797,1208.422021,1208.422021
BG-0006-048,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0.001928997,0,0,0,0,0,0.053019182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025828285,0.189250095,0.003950201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03655071,0,0,0,0,0.01581193,0.442947231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046229478,0,0,0.184984277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-048,Control,152.3178676,257.5670167,1130.372797,1208.422021,1208.422021
BG-0006-049,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005093746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044633404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002224312,0,0.761756057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020797475,0.039197494,0,0,3.81E-05,0,0,0.028662954,0,0,0,0,0,0.098096752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-049,Seismic,6.097847977,176.349082,958.3816446,982.5780595,982.5780595
BG-0006-049,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005093746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044633404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002224312,0,0.761756057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020797475,0.039197494,0,0,3.81E-05,0,0,0.028662954,0,0,0,0,0,0.098096752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-049,Seismic,6.097847977,176.349082,958.3816446,982.5780595,982.5780595
BG-0006-049,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005093746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044633404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002224312,0,0.761756057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020797475,0.039197494,0,0,3.81E-05,0,0,0.028662954,0,0,0,0,0,0.098096752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-049,Seismic,6.097847977,176.349082,958.3816446,982.5780595,982.5780595
BG-0006-049,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005093746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044633404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002224312,0,0.761756057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020797475,0.039197494,0,0,3.81E-05,0,0,0.028662954,0,0,0,0,0,0.098096752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-049,Seismic,6.097847977,176.349082,958.3816446,982.5780595,982.5780595
BG-0006-050,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007446439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002074801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183552894,0.002354686,0.0008543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004922634,0,0,0.025262699,0,0,0.774034889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-050,Wellpad,127.4421915,106.1958486,355.4303612,382.9509213,382.9509213
BG-0006-050,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007446439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002074801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183552894,0.002354686,0.0008543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004922634,0,0,0.025262699,0,0,0.774034889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-050,Wellpad,127.4421915,106.1958486,355.4303612,382.9509213,382.9509213
BG-0006-050,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007446439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002074801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183552894,0.002354686,0.0008543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004922634,0,0,0.025262699,0,0,0.774034889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-050,Wellpad,127.4421915,106.1958486,355.4303612,382.9509213,382.9509213
BG-0006-050,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007446439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002074801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183552894,0.002354686,0.0008543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004922634,0,0,0.025262699,0,0,0.774034889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-050,Wellpad,127.4421915,106.1958486,355.4303612,382.9509213,382.9509213
BG-0006-051,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005721998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002323203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024170136,0,0.935093259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033191886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-051,Seismic,53.63653668,281.013157,856.1220234,790.9039247,790.9039247
BG-0006-051,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005721998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002323203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024170136,0,0.935093259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033191886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-051,Seismic,53.63653668,281.013157,856.1220234,790.9039247,790.9039247
BG-0006-051,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005721998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002323203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024170136,0,0.935093259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033191886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-051,Seismic,53.63653668,281.013157,856.1220234,790.9039247,790.9039247
BG-0006-051,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005721998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002323203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024170136,0,0.935093259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033191886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-051,Seismic,53.63653668,281.013157,856.1220234,790.9039247,790.9039247
BG-0006-052,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349952431,0,0,0,0,0,0,0,0,0,0,0.046086532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321225847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008630054,0,0,0.003595529,0,0,0.001308487,0,0,0,0,0,0,0,0,0,0,0.269701732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-052,Wellpad,133.9224514,140.3584836,319.1653866,268.4270156,268.4270156
BG-0006-052,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349952431,0,0,0,0,0,0,0,0,0,0,0.046086532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321225847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008630054,0,0,0.003595529,0,0,0.001308487,0,0,0,0,0,0,0,0,0,0,0.269701732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-052,Wellpad,133.9224514,140.3584836,319.1653866,268.4270156,268.4270156
BG-0006-052,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349952431,0,0,0,0,0,0,0,0,0,0,0.046086532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321225847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008630054,0,0,0.003595529,0,0,0.001308487,0,0,0,0,0,0,0,0,0,0,0.269701732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,BG-006-052,Wellpad,133.9224514,140.3584836,319.1653866,268.4270156,268.4270156
BG-0006-053,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002055895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367438784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075005211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555999665,0,0,0,0,0,0,0,0,6,BG-006-053,Control,234.0718017,188.6476514,177.2103323,223.7462307,223.7462307
BG-0006-053,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002055895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367438784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075005211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555999665,0,0,0,0,0,0,0,0,6,BG-006-053,Control,234.0718017,188.6476514,177.2103323,223.7462307,223.7462307
BG-0006-053,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002055895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367438784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075005211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555999665,0,0,0,0,0,0,0,0,6,BG-006-053,Control,234.0718017,188.6476514,177.2103323,223.7462307,223.7462307
BG-0006-054,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169998212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021602985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086667718,0,0.006750011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037262231,0,0,0,0,0,0.053236436,0,0.003918366,0,0,0.073626876,0,0,0,0,0.006939065,0,0,0,0,0,0,0,0,0,0,0,0.540498073,0,0,0,0,0,0,0,0,6,BG-006-054,Pipeline,31.91630424,186.067503,123.1647477,162.4230113,162.4230113
BG-0006-054,BG-0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169998212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021602985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086667718,0,0.006750011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037262231,0,0,0,0,0,0.053236436,0,0.003918366,0,0,0.073626876,0,0,0,0,0.006939065,0,0,0,0,0,0,0,0,0,0,0,0.540498073,0,0,0,0,0,0,0,0,6,BG-006-054,Pipeline,31.91630424,186.067503,123.1647477,162.4230113,162.4230113
